"town_code","town_name","grand_list_year","residential_net","residential_ratio","residential_equalized","apartments_net","apartments_ratio","apartments_equalized","cip_net","cip_ratio","cip_equalized","vacant_net","vacant_ratio","vacant_equalized","land_use_net","land_use_ratio","land_use_equalized","ten_mill_net","ten_mill_ratio","ten_mill_equalized","total_real_property","total_real_property_equalized","total_personal_property_mvpp","total_personal_property_ratio","total_personal_property_equalized","total_net_assessment","total_equalized"
"161","Wilton","2016","3261657720","67.14","4857994816.80","26994690","67.71","39868099.25","594329880","107.16","554619148.94","32468940","67.71","47952946.39","421320","70","601885.71","0","100","0","3915872550","5501036897.09","398398170","70","569140242.86","4314270720","6070177139.94"
"161","Wilton","2015","3249118620","65.49","4961243884.56","23384010","65.64","35624634.37","600547350","61.61","974756289.56","32873610","65.64","50081672.76","421320","70","601885.71","0","100","0","3906344910","6022308366.97","397456990","70","567795700","4303801900","6590104066.97"
"161","Wilton","2014","3229210830","62.44","5171702162","20658120","63.59","32486429","609709740","84.03","725585791","35038640","110.37","31746525","444650","70","635214","0","100","0","3895061980","5962156121","401328070","70","573325814","4296390050","6535481935"
"161","Wilton","2013","3206430690","64.3","4986672924","20658120","64.31","32122718","604815190","51.96","1164001520","35451920","69.67","50885489","444650","70","635214","0","100","0","3867800570","6234317865","398039480","70","568627829","4265840050","6802945694"
"161","Wilton","2012","3185678440","70","4550969200","19205270","70","27436100","603177220","70","861681743","39010720","70","55729600","455640","70","650914","0","100","0","3847527290","5496467557","390559020","70","557941457","4238086310","6054409014"
"161","Wilton","2011","3986467150","84.75","4703796047.20","19432280","84.57","22977746.25","685503840","84.57","810575665.13","49353220","75.46","65403153.99","422700","70","603857.14","0","100","0","4741179190","5603356469.70","371964610","70","531378014.29","5113143800","6134734483.99"
"160","Willington","2024","437323540","70.00","624747914.29","45759200","70.00","65370285.71","64842640","70.00","92632342.86","11268900","70.00","16098428.57","3266812","70.00","4666874.29","38400","100.00","38400.00","562499492","803554246.00","92514102.00","70.00","132163002.86","655013594","935717249.00"
"160","Willington","2023","298855963","41.8","714966418.66","22092937","40.34","54766824.49","57047440","59.13","96477997.63","7682790","69.47","11059147.83","2208312","70","3154731.43","38400","100","38400","387925842","880463520","98711975","70","141017107.14","486637817","1021480627"
"160","Willington","2022","296224650","47.7","621016037.74","22110640","48.13","45939414.09","56607518","48.13","117613791.81","8165110","53.27","15327782.99","2214262","70","3163231.43","37770","100","37770","385359950","803098028","96398823","70","137712604.29","481758773","940810632"
"160","Willington","2021","292691311","52.3","559639217.97","21647940","41.92","51641078.24","50855168","51.84","98100246.91","9114360","73.69","12368516.76","2173022","70","3104317.14","0","100","0","376481801","724853377","88748879","70","126784112.86","465230680","851637490"
"160","Willington","2020","289585624","58.68","493499700.07","20461780","58.65","34887945.44","50814438","58.65","86640132.99","9208150","52.61","17502661.09","2159532","70","3085045.71","37770","100","37770","372267294","635653255","75931355","70","108473364.29","448198649","744126619"
"160","Willington","2019","289316006","64.45","448899931.73","20461780","64.91","31523309.20","52768980","64.91","81295609.31","9498970","64.91","14634062.55","2200442","70","3143488.57","0","100","0","374246178","579496402","70805190","70","101150271.43","445051368","680646673"
"160","Willington","2018","290619248","70","415170354.29","22548350","70","32211928.57","49977478","70","71396397.14","9001690","70","12859557.14","2654282","70","3791831.43","0","100","0","374801048","535430068.57","66759600","70","95370857.14","441560648","630800925.71"
"160","Willington","2017","290641788","66.41","437647625.36","24145250","67.07","36000074.55","48094528","67.07","71707958.85","11125020","91.06","12217241.38","1653620","70","2362314.29","11230","100","11230","375671436","559946444.42","64649765","70","92356807.14","440321201","652303251.56"
"160","Willington","2016","292957890","68.26","429179446.24","22306270","68.26","32678391.44","47682310","68.26","69853955.46","11132400","68.26","16308819.22","1648020","70","2354314.29","11230","100","11230","375738120","550386156.65","62248230","70","88926042.86","437986350","639312199.51"
"160","Willington","2015","296083730","73.29","403989261.84","22665741","73.29","30926103.15","47842930","65.42","73131962.70","11163920","73.29","15232528.31","1639270","70","2341814.29","11230","100","11230","379406821","525632900.29","62530171","70","89328815.71","441936992","614961716"
"160","Willington","2014","295811440","71.51","413664439","22705130","71.74","31649192","47384570","71.74","66050418","11738620","71.74","16362727","1631610","70","2330871","11230","100","11230","379282600","530068876","59926290","70","85608986","439208890","615677862"
"160","Willington","2013","294846180","70","421208829","22737750","70","32482500","45848880","70","65498400","11611790","70","16588271","1635190","70","2335986","11230","100","11230","376691020","538125216","57154784","70","81649691","433845804","619774907"
"160","Willington","2012","331991950","77","431999935","22378570","78","28617097","55184520","78","70568440","13530360","78","17302251","1617220","70","2310314","11220","100","11220","424713840","550809257","54954949","70","78507070","479668789","629316327"
"160","Willington","2011","330899470","82.22","402456178.55","22378570","81.95","27307589.99","54919930","81.95","67016388.04","14157020","66.03","21440284.72","1580690","70","2258128.57","11220","100","11220","423946900","520489789.87","55190725","70","78843892.86","479137625","599333682.73"
"159","Wethersfield","2024","1930349456","45.09","4281103251.28","136374970","45.12","302249490.25","245215993","53.96","454440313.19","7620530","44.30","17202099.32","367940","70.00","525628.57","0","100.00","0.00","2319928889","5055520782.00","359726320.00","70.00","513894742.86","2679655209","5569415525.00"
"159","Wethersfield","2023","1717303610","43.11","3983538877.29","103049800","43.16","238762279.89","264609356","49.76","531771213.83","5966980","43.16","13825254.87","301920","70","431314.29","0","100","0","2091231666","4768328940","362796939","70","518281341.43","2454028605","5286610281"
"159","Wethersfield","2022","1714832120","46.66","3675165280.75","103731350","46.77","221790357.07","264826086","63.97","413984814.76","6698680","46.77","14322599.96","301930","70","431328.57","0","100","0","2090390166","4325694382","365637123","70","522338747.14","2456027289","4848033129"
"159","Wethersfield","2021","1718021110","52.58","3267442202.36","85271220","52.74","161682252.56","271408121","61.01","444858418.29","7110820","52.74","13482783.47","431130","70","615900","0","100","0","2082242401","3888081556","344540302","70","492200431.43","2426782703","4380281987"
"159","Wethersfield","2020","1713664040","57.42","2984437547.89","89185340","57.42","155321037.97","260070083","53.84","483042501.86","6145020","57.42","10701880.88","440690","70","629557.14","0","100","0","2069505173","3634132526","298787390","70","426839128.57","2368292563","4060971655"
"159","Wethersfield","2019","1714732910","65","2638050630.77","80103940","65.06","123123178.60","258634467","83.09","311270269.59","1319260","65.06","2027758.99","309590","70","442271.43","0","100","0","2055100167","3074914110","283541026","70","405058608.57","2338641193","3479972719"
"159","Wethersfield","2018","1707678545","70","2439540778.57","69223970","70","98891385.71","262167260","70","374524657.14","11361620","70","16230885.71","466740","70","666771.43","0","100","0","2050898135","2929854478.57","271514640","70","387878057.14","2322412775","3317732535.71"
"159","Wethersfield","2017","1696028778","65.17","2602468586.77","63756710","65.16","97846393.49","226210140","75.9","298037075.10","0","65.16","0","565660","70","808085.71","0","100","0","1986561288","2999160141.08","265971855","70","379959792.86","2252533143","3379119933.94"
"159","Wethersfield","2016","1692688470","67.74","2498801992.91","61888200","67.67","91455888.87","226859000","53.1","427229755.18","0","50.69","0","578480","70","826400","0","100","0","1982014150","3018314036.97","262058756","70","374369651.43","2244072906","3392683688.39"
"159","Wethersfield","2015","1676570750","68.47","2448620928.87","60698500","68.71","88340125.16","225686330","81.34","277460449.96","0","68.71","0","739800","70","1056857.14","0","100","0","1963695380","2815478361.14","251541770","70","359345385.71","2215237150","3174823746.86"
"159","Wethersfield","2014","1672424140","70.05","2387472006","61379200","70.39","87198750","227993590","84.97","268322455","0","70.87","0","740200","70","1057429","0","100","0","1962537130","2744050639","252286960","70","360409943","2214824090","3104460582"
"159","Wethersfield","2013","1669005060","70","2384292943","61965600","70","88522286","230664570","70","329520814","0","70","0","797100","70","1138714","0","100","0","1962432330","2803474757","244747954","70","349639934","2207180284","3153114691"
"159","Wethersfield","2012","1805641340","75","2397293335","58619600","75","77899801","231889810","71","327805782","0","74","0","502900","70","718429","0","100","0","2096653650","2803717346","240387930","70","343411329","2337041580","3147128675"
"159","Wethersfield","2011","1802816600","77.4","2329220413.44","58118300","77.36","75127068.25","231258010","57.7","400793778.16","0","53.52","0","525500","70","750714.29","0","100","0","2092718410","2805891974.14","238380490","70","340543557.14","2331098900","3146435531.28"
"158","Westport","2024","9339704750","41.10","22724342457.42","46888710","41.15","113945832.32","1282888930","61.99","2069509485.40","112355620","28.43","395200914.53","155100","70.00","221571.43","0","100.00","0.00","10781993110","25303220260.00","832559470.00","70.00","1189370671.43","11614552580","26492590931.00"
"158","Westport","2023","9157793811","44.64","20514771081.99","44113910","44.87","98314932.03","1290187210","51.62","2499394052.69","116829820","44.39","263189502.14","155100","70","221571.43","0","100","0","10609079851","23375891140","858101569","70","1225859384.29","11467181420","24601750524"
"158","Westport","2022","9011167563","47.48","18978870183.24","43245310","47.72","90623030.18","1278470289","53.25","2400883171.83","114516813","47.72","239976557","159000","70","227142.86","0","100","0","10447558975","21710580085","877612554","70","1253732220","11325171529","22964312305"
"158","Westport","2021","8866927587","51.66","17164010040.65","43399510","51.69","83961133.68","1278817729","63.22","2022805645.37","123637612","54.47","226982948.41","251600","70","359428.57","0","100","0","10313034038","19498119197","796790006","70","1138271437.14","11109824044","20636390634"
"158","Westport","2020","8715288530","70","12450412185.71","35543510","70","50776442.86","1269951740","70","1814216771.43","125605957","70","179437081.43","251600","70","359428.57","0","100","0","10146641337","14495201910","683151199","70","975930284.29","10829792536","15471132194"
"158","Westport","2019","9239009005","72.17","12801730642.93","35724949","72.18","49494249.10","1367575430","57.84","2364411186.03","130934761","80.97","161707744.84","264600","70","378000","0","100","0","10773508745","15377721823","669759165","70","956798807.14","11443267910","16334520630"
