"Student Counts by School and Race"
"All Districts, All Schools"
"2020-21"

"",,,,"Race",,,,,,,
,,"Post-High School Community Class Transition Program","=""1570311""",0,0,0,0,0,"*",0,"*"
"Willington School District","=""1600011""","Center School","=""1600111""",0,"*","*",20,0,0,177,202
,,"Hall Memorial School","=""1605111""",0,"*","*",16,0,0,170,195
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",0,"*","*",21,"*",9,213,249
,,"Pearson School","=""1625111""",0,"*","*",37,0,13,228,287
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,"*",44,65,"*",23,251,404
,,"South Elementary School","=""1650411""",0,29,44,49,0,31,177,330
,,"Windsor Locks High School","=""1656111""",0,38,50,63,"*","*",229,399
,,"Windsor Locks Middle School","=""1655111""",0,27,40,65,0,17,173,322
,,"Pine Meadow Academy","=""1650611""",0,0,9,"*",0,"*",25,44
,,"RISE Transition Academy","=""1650211""",0,0,"*","*",0,"*",11,21
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",0,0,"*",22,0,"*",141,173
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,0,78,98,"*","*",52,236
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",0,0,"*","*",0,13,111,138
"Explorations District","=""2720013""","Explorations","=""2726113""",0,0,"*",13,0,"*",68,86
"Hartland School District","=""0650011""","Hartland School","=""0650111""",0,0,"*","*",0,11,124,145
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,0,"*","*",0,12,176,201
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,0,"*","*",0,0,"*","*"
,,"Corrigan Correctional Institution","=""3362415""",0,0,6,"*",0,0,"*",12
,,"MacDougall/Walker Correctional Institution","=""3362215""",0,0,"*","*",0,0,0,"*"
,,"Manson Youth Institution","=""3361115""",0,0,60,33,0,"*","*",108
,,"New Haven Correctional Center","=""3360915""",0,0,"*",0,0,0,0,"*"
,,"Northern Correctional Institution","=""3362615""",0,0,"*",0,0,0,0,"*"
,,"Osborn Correctional Institution","=""3361215""",0,0,"*",0,0,"*",0,"*"
,,"York Correctional Institution","=""3362515""",0,0,"*","*",0,0,"*","*"
,,"Bridgeport Correctional Center","=""3360115""",0,0,0,"*",0,0,0,"*"
,,"Garner Correctional Institution","=""3361915""",0,0,0,"*",0,0,0,"*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,0,0,"*",0,"*",63,68
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,0,0,"*",0,"*",69,75
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",0,0,0,"*",0,"*",68,80
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",0,0,0,"*",0,0,"*",88
"Union School District","=""1450011""","Union School","=""1450111""",0,0,0,"*",0,0,"*",46

