"Student Counts by School and Race"
"All Districts, All Schools"
"2017-18"

"",,,,"Race",,,,,,,
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,"*",76,72,0,"*","*",159
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,"*",64,49,0,"*","*",119
"Union School District","=""1450011""","Union School","=""1450111""",0,"*",0,"*",0,0,51,53
"Willington School District","=""1600011""","Center School","=""1600111""",0,"*","*",15,0,7,206,236
,,"Hall Memorial School","=""1605111""",0,"*","*",9,0,8,181,202
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,36,39,53,0,30,264,422
,,"RISE Transition Academy","=""1650211""",0,"*","*",0,0,0,14,16
,,"South Elementary School","=""1650411""",0,28,37,65,0,16,168,314
,,"Windsor Locks High School","=""1656111""",0,47,52,"*",0,"*",277,422
,,"Windsor Locks Middle School","=""1655111""",0,23,36,54,"*","*",207,342
,,"Pine Meadow Academy","=""1650611""",0,0,6,6,0,0,17,29
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,"*","*",11,0,22,405,446
,,"Woodstock Middle School","=""1695111""",0,"*","*",10,0,20,366,404
"Booker T. Washington Academy District","=""2950013""","Booker T. Washington Academy","=""2950113""",0,0,254,41,0,"*","*",300
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",0,0,"*","*",0,21,162,202
"Capital Preparatory Harbor School District","=""2970013""","Capital Preparatory Harbor School","=""2970113""",0,0,344,88,0,"*","*",439
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,0,"*","*",0,"*",79,87
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,0,75,48,0,7,40,170
"Explorations District","=""2720013""","Explorations","=""2726113""",0,0,"*",7,0,"*",81,96
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",0,0,"*","*",0,"*",87,93
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",0,0,469,27,0,"*","*",502
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,0,"*",16,"*",11,200,233
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,0,"*","*",0,0,"*","*"
,,"Corrigan Correctional Institution","=""3362415""",0,0,"*","*",0,0,"*",9
,,"Garner Correctional Institution","=""3361915""",0,0,"*","*",0,0,"*","*"
,,"MacDougall/Walker Correctional Institution","=""3362215""",0,0,"*","*",0,0,0,"*"
,,"Manson Youth Institution","=""3361115""",0,0,79,49,0,"*","*",146
,,"Northern Correctional Institution","=""3362615""",0,0,"*","*",0,0,0,"*"
,,"York Correctional Institution","=""3362515""",0,0,"*","*",0,0,"*",7
,,"Robinson Correctional Institution","=""3361315""",0,0,0,"*",0,0,0,"*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",0,0,0,17,0,7,180,204
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,0,0,6,0,0,65,71
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",0,0,0,14,0,7,129,150
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",0,0,0,"*",0,"*",87,95
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",0,0,0,"*",0,"*",107,119

