"Student Counts by School and Race"
"All Districts, All Schools"
"2024-25"

"",,,,"Race",,,,,,,
,,"Woodland Regional High School","=""2166012""",0,"*",24,62,0,"*",465,571
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,0,"*",0,"*",73,80
,,"Lyme Consolidated School","=""2180112""",0,"*",0,20,0,"*",196,226
,,"Lyme-Old Lyme High School","=""2186112""",0,19,"*",30,0,"*",300,367
,,"Lyme-Old Lyme Middle School","=""2185112""",0,"*","*",18,0,11,233,271
,,"Mile Creek School","=""2180212""",0,"*","*",15,0,18,291,334
,,"Alternative Program","=""2180412""",0,0,"*",0,0,0,0,"*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,"*",11,28,"*",24,221,288
"Seymour School District","=""1240011""","Bungay School","=""1240111""",0,28,29,98,0,8,315,478
,,"Chatfield-LoPresti School","=""1240211""",0,12,47,131,0,20,305,515
,,"Seymour High School","=""1246111""",0,18,48,129,0,19,390,604
,,"Seymour Middle School","=""1245111""",0,23,43,109,0,9,310,494
"Sherman School District","=""1270011""","Sherman School","=""1270111""",0,"*","*",19,0,16,191,229
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,"*",52,144,0,"*",23,236
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,"*",140,127,"*",7,"*",281
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,17,14,95,0,24,302,452
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",0,8,6,38,0,8,199,259
,,"Thomaston Center School","=""1400211""",0,"*","*",23,0,8,156,196
,,"Thomaston High School","=""1406211""",0,"*","*",34,0,10,254,307
,,"PATHS","=""1400311""",0,0,0,0,0,"*","*",12
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",0,"*",48,45,0,"*",9,108
,,"Bridgeport Correctional Center","=""3360115""",0,0,"*",0,0,0,0,"*"
,,"Cheshire Correctional Institution","=""3360315""",0,0,"*","*",0,0,0,"*"
,,"Corrigan Correctional Institution","=""3362415""",0,0,"*","*",0,0,0,"*"
,,"Garner Correctional Institution","=""3361915""",0,0,"*",0,0,0,"*","*"
,,"Hartford Correctional Center","=""3360615""",0,0,"*","*",0,0,0,"*"
,,"MacDougall/Walker Correctional Institution","=""3362215""",0,0,"*","*",0,0,"*",7
,,"Osborn Correctional Institution","=""3361215""",0,0,"*","*",0,0,0,"*"
,,"Willard/Cybulski Correctional Institution","=""3361515""",0,0,"*",0,0,0,0,"*"
,,"York Correctional Institution","=""3362515""",0,0,"*","*",0,0,"*","*"
,,"New Haven Correctional Center","=""3360915""",0,0,0,0,0,"*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",0,"*","*",12,"*",8,189,216
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",0,"*","*",73,0,7,204,292
,,"Westbrook Middle School","=""1545111""",0,"*","*",31,0,"*",89,126
,,"Westbrook High School","=""1546111""",0,0,"*",56,0,"*",107,166
,,"Westbrook Vocational/Transitional Program","=""1540311""",0,0,0,"*",0,0,"*","*"
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,"*",0,28,0,"*",346,391
,,"Woodstock Middle School","=""1695111""",0,"*","*",19,0,25,313,360
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",0,0,"*",27,0,"*",203,239
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,0,"*",6,0,"*",76,86
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,0,"*",19,"*","*",165,189
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",0,0,"*",34,0,"*",66,123
,,"EastConn Special Education","=""2539014""",0,0,6,19,0,7,56,88
,,"Quinebaug Middle College","=""2536114""",0,0,6,23,0,8,107,144
,,"EastConn Transition Academy","=""2530114""",0,0,0,0,0,0,12,12
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",0,0,454,277,"*",16,"*",760
"Explorations District","=""2720013""","Explorations","=""2726113""",0,0,"*",10,0,"*",55,77
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,0,233,187,0,"*","*",431
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,0,"*",46,0,"*",186,245
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",0,0,"*","*",0,0,84,95
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,0,"*",14,0,"*",79,97
"Unified School District #2","=""3470015""","Albert J. Solnit - South Campus","=""3470315""",0,0,"*",13,0,"*",16,41
,,"Albert J. Solnit Children's Center - North Campus","=""3470115""",0,0,6,6,0,0,6,18
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,0,0,"*",0,"*",55,61
"Hartland School District","=""0650011""","Hartland School","=""0650111""",0,0,0,"*",0,"*",106,121
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",0,0,0,"*",0,"*",53,61
"Union School District","=""1450011""","Union School","=""1450111""",0,0,0,"*",0,"*",46,49

