town_code,district_code,town,fiscal_year,entitlement,alliance_portion,education_diversity_portion,non_alliance_portion
18,18,BROOKFIELD,2019,1143823,0.0,,1143823.0
19,19,BROOKLYN,2019,6982946,0.0,,6982946.0
20,20,BURLINGTON,2019,4118158,0.0,,4118158.0
21,21,CANAAN,2019,149720,0.0,,149720.0
22,22,CANTERBURY,2019,4256271,0.0,,4256271.0
23,23,CANTON,2019,3391332,0.0,,3391332.0
24,24,CHAPLIN,2019,1761810,0.0,,1761810.0
25,25,CHESHIRE,2019,9343892,0.0,,9343892.0
26,26,CHESTER,2019,678413,0.0,,678413.0
27,27,CLINTON,2019,5684253,0.0,,5684253.0
28,28,COLCHESTER,2019,12670600,0.0,,12670600.0
29,29,COLEBROOK,2019,444933,0.0,,444933.0
30,30,COLUMBIA,2019,2409369,0.0,,2409369.0
31,31,CORNWALL,2019,7337,0.0,,7337.0
32,32,COVENTRY,2019,8267796,0.0,,8267796.0
33,33,CROMWELL,2019,4700116,0.0,,4700116.0
34,34,DANBURY,2019,32292216,9434260.0,,22857956.0
35,35,DARIEN,2019,412765,0.0,,412765.0
36,36,DEEP RIVER,2019,1670330,0.0,,1670330.0
37,37,DERBY,2019,8084161,1218472.0,,6865689.0
38,38,DURHAM,2019,3457203,0.0,,3457203.0
39,39,EASTFORD,2019,1003971,0.0,,1003971.0
40,40,EAST GRANBY,2019,1450524,0.0,,1450524.0
41,41,EAST HADDAM,2019,3578190,0.0,,3578190.0
42,42,EAST HAMPTON,2019,7129144,0.0,,7129144.0
43,43,EAST HARTFORD,2019,49985676,8274859.0,,41710817.0
44,44,EAST HAVEN,2019,19629836,865711.0,,18764125.0
45,45,EAST LYME,2019,6449135,0.0,,6449135.0
46,46,EASTON,2019,174581,0.0,,174581.0
47,47,EAST WINDSOR,2019,5669122,186987.0,,5482135.0
48,48,ELLINGTON,2019,9699780,0.0,,9699780.0
49,49,ENFIELD,2019,28752343,0.0,,28752343.0
50,50,ESSEX,2019,105065,0.0,,105065.0
51,51,FAIRFIELD,2019,1091333,0.0,,1091333.0
52,52,FARMINGTON,2019,943541,0.0,,943541.0
53,53,FRANKLIN,2019,829080,0.0,,829080.0
54,54,GLASTONBURY,2019,5865227,0.0,,5865227.0
55,55,GOSHEN,2019,80959,0.0,,80959.0
56,56,GRANBY,2019,5391340,0.0,,5391340.0
57,57,GREENWICH,2019,175368,0.0,,175368.0
58,58,GRISWOLD,2019,10797966,0.0,,10797966.0
59,59,GROTON,2019,25040045,0.0,,25040045.0
60,60,GUILFORD,2019,2156390,0.0,,2156390.0
61,61,HADDAM,2019,1979790,0.0,,1979790.0
62,62,HAMDEN,2019,27385775,4355014.0,,23030761.0
63,63,HAMPTON,2019,1167198,0.0,,1167198.0
64,64,HARTFORD,2019,201834648,13859758.0,,187974890.0
65,65,HARTLAND,2019,1175504,0.0,,1175504.0
66,66,HARWINTON,2019,2557930,0.0,,2557930.0
67,67,HEBRON,2019,6366187,0.0,,6366187.0
68,68,KENT,2019,26020,0.0,,26020.0
69,69,KILLINGLY,2019,15574402,328769.0,,15245633.0
70,70,KILLINGWORTH,2019,1837860,0.0,,1837860.0
71,71,LEBANON,2019,4916815,0.0,,4916815.0
72,72,LEDYARD,2019,11686862,0.0,,11686862.0
73,73,LISBON,2019,3146060,0.0,,3146060.0
74,74,LITCHFIELD,2019,1330818,0.0,,1330818.0
75,75,LYME,2019,61597,0.0,,61597.0
76,76,MADISON,2019,417669,0.0,,417669.0
77,77,MANCHESTER,2019,34936996,4317896.0,,30619100.0
78,78,MANSFIELD,2019,9675272,0.0,,9675272.0
79,79,MARLBOROUGH,2019,2989091,0.0,,2989091.0
80,80,MERIDEN,2019,60909850,7126139.0,,53783711.0
81,81,MIDDLEBURY,2019,822086,0.0,,822086.0
82,82,MIDDLEFIELD,2019,1945055,0.0,,1945055.0
83,83,MIDDLETOWN,2019,19843506,3191120.0,,16652386.0
84,84,MILFORD,2019,10069109,0.0,,10069109.0
85,85,MONROE,2019,5690756,0.0,,5690756.0
86,86,MONTVILLE,2019,12628739,0.0,,12628739.0
87,87,MORRIS,2019,103296,0.0,,103296.0
88,88,NAUGATUCK,2019,30516109,1304708.0,,29211401.0
89,89,NEW BRITAIN,2019,87784760,13855464.0,,73929296.0
90,90,NEW CANAAN,2019,345922,0.0,,345922.0
91,91,NEW FAIRFIELD,2019,3841431,0.0,,3841431.0
92,92,NEW HARTFORD,2019,3014801,0.0,,3014801.0
93,93,NEW HAVEN,2019,155146663,12637138.0,,142509525.0
94,94,NEWINGTON,2019,13092670,0.0,,13092670.0
95,95,NEW LONDON,2019,26298574,3358009.0,,22940565.0
96,96,NEW MILFORD,2019,11425015,0.0,,11425015.0
97,97,NEWTOWN,2019,4565640,0.0,,4565640.0
98,98,NORFOLK,2019,25863,0.0,,25863.0
99,99,NORTH BRANFORD,2019,7605127,0.0,,7605127.0
100,100,NORTH CANAAN,2019,1892849,0.0,,1892849.0
101,101,NORTH HAVEN,2019,3868905,0.0,,3868905.0
102,102,NORTH STONINGTON,2019,2708663,0.0,,2708663.0
103,103,NORWALK,2019,11439365,1344234.0,,10095131.0
104,104,NORWICH,2019,36719421,4402878.0,,32316543.0
105,105,OLD LYME,2019,241512,0.0,,241512.0
106,106,OLD SAYBROOK,2019,124074,0.0,,124074.0
107,107,ORANGE,2019,1212215,0.0,,1212215.0
108,108,OXFORD,2019,4049342,0.0,,4049342.0
109,109,PLAINFIELD,2019,15163177,0.0,,15163177.0
110,110,PLAINVILLE,2019,10359330,0.0,,10359330.0
111,111,PLYMOUTH,2019,9778621,0.0,,9778621.0
112,112,POMFRET,2019,2826684,0.0,,2826684.0
113,113,PORTLAND,2019,4373412,0.0,,4373412.0
114,114,PRESTON,2019,3008874,0.0,,3008874.0
115,115,PROSPECT,2019,5024784,0.0,,5024784.0
116,116,PUTNAM,2019,8340282,268431.0,,8071851.0
117,117,REDDING,2019,179603,0.0,,179603.0
118,118,RIDGEFIELD,2019,570905,0.0,,570905.0
119,119,ROCKY HILL,2019,4347629,0.0,,4347629.0
120,120,ROXBURY,2019,34177,0.0,,34177.0
121,121,SALEM,2019,2728827,0.0,,2728827.0
122,122,SALISBURY,2019,12273,0.0,,12273.0
123,123,SCOTLAND,2019,1340349,0.0,,1340349.0
124,124,SEYMOUR,2019,10086935,0.0,,10086935.0
125,125,SHARON,2019,10644,0.0,,10644.0
126,126,SHELTON,2019,5987321,0.0,,5987321.0
127,127,SHERMAN,2019,46840,0.0,,46840.0
128,128,SIMSBURY,2019,6039516,0.0,,6039516.0
129,129,SOMERS,2019,5839609,0.0,,5839609.0
130,130,SOUTHBURY,2019,3501461,0.0,,3501461.0
131,131,SOUTHINGTON,2019,20348425,0.0,,20348425.0
132,132,SOUTH WINDSOR,2019,11976417,0.0,,11976417.0
133,133,SPRAGUE,2019,2640814,0.0,,2640814.0
134,134,STAFFORD,2019,9675670,0.0,,9675670.0
135,135,STAMFORD,2019,11228325,3249448.0,,7978877.0
136,136,STERLING,2019,3200473,0.0,,3200473.0
137,137,STONINGTON,2019,1304052,0.0,,1304052.0
138,138,STRATFORD,2019,21887266,0.0,,21887266.0
139,139,SUFFIELD,2019,6196188,0.0,,6196188.0
140,140,THOMASTON,2019,5525825,0.0,,5525825.0
141,141,THOMPSON,2019,7534704,0.0,,7534704.0
142,142,TOLLAND,2019,9736833,0.0,,9736833.0
143,143,TORRINGTON,2019,24837719,904376.0,,23933343.0
144,144,TRUMBULL,2019,2759291,0.0,,2759291.0
145,145,UNION,2019,220822,0.0,,220822.0
146,146,VERNON,2019,19374119,1728954.0,,17645165.0
147,147,VOLUNTOWN,2019,2292636,0.0,,2292636.0
148,148,WALLINGFORD,2019,21036360,0.0,,21036360.0
149,149,WARREN,2019,32511,0.0,,32511.0
150,150,WASHINGTON,2019,51052,0.0,,51052.0
151,151,WATERBURY,2019,136201264,22584082.0,,113617182.0
152,152,WATERFORD,2019,322223,0.0,,322223.0
153,153,WATERTOWN,2019,11735322,0.0,,11735322.0
154,154,WESTBROOK,2019,71257,0.0,,71257.0
155,155,WEST HARTFORD,2019,21099035,0.0,,21099035.0
156,156,WEST HAVEN,2019,45788445,4389142.0,,41399303.0
157,157,WESTON,2019,263632,0.0,,263632.0
158,158,WESTPORT,2019,472954,0.0,,472954.0
159,159,WETHERSFIELD,2019,9607576,0.0,,9607576.0
160,160,WILLINGTON,2019,3534744,0.0,,3534744.0
161,161,WILTON,2019,463179,0.0,,463179.0
162,162,WINCHESTER,2019,8024957,200966.0,,7823991.0
163,163,WINDHAM,2019,26989803,2820086.0,,24169717.0
164,164,WINDSOR,2019,12130392,582729.0,,11547663.0
165,165,WINDSOR LOCKS,2019,5179536,527168.0,,4652368.0
166,166,WOLCOTT,2019,12783924,0.0,,12783924.0
167,167,WOODBRIDGE,2019,544689,0.0,,544689.0
168,168,WOODBURY,2019,1312790,0.0,,1312790.0
169,169,WOODSTOCK,2019,5151842,0.0,,5151842.0
1,1,ANDOVER,2020,2064995,0.0,,2064995.0
2,2,ANSONIA,2020,17328187,2296519.0,,15031668.0
3,3,ASHFORD,2020,3528605,0.0,,3528605.0
4,4,AVON,2020,613536,0.0,,613536.0
5,5,BARKHAMSTED,2020,1542525,0.0,,1542525.0
6,6,BEACON FALLS,2020,3995130,0.0,,3995130.0
7,7,BERLIN,2020,5950709,0.0,,5950709.0
8,8,BETHANY,2020,1819759,0.0,,1819759.0
9,9,BETHEL,2020,7873429,0.0,,7873429.0
10,10,BETHLEHEM,2020,1158471,0.0,,1158471.0
11,11,BLOOMFIELD,2020,6421768,1011423.0,,5410345.0
12,12,BOLTON,2020,2747057,0.0,,2747057.0
13,13,BOZRAH,2020,1207585,0.0,,1207585.0
14,14,BRANFORD,2020,2483807,0.0,,2483807.0
15,15,BRIDGEPORT,2020,185090842,20895498.0,,164195344.0
16,16,BRIDGEWATER,2020,23267,0.0,,23267.0
17,17,BRISTOL,2020,45941141,4283827.0,,41657314.0
18,18,BROOKFIELD,2020,1052942,0.0,,1052942.0
19,19,BROOKLYN,2020,6956456,0.0,,6956456.0
20,20,BURLINGTON,2020,4022950,0.0,,4022950.0
21,21,CANAAN,2020,139220,0.0,,139220.0
22,22,CANTERBURY,2020,4136251,0.0,,4136251.0
23,23,CANTON,2020,3402125,0.0,,3402125.0
24,24,CHAPLIN,2020,1707124,0.0,,1707124.0
25,25,CHESHIRE,2020,9313574,0.0,,9313574.0
26,26,CHESTER,2020,732016,0.0,,732016.0
27,27,CLINTON,2020,5455699,0.0,,5455699.0
28,28,COLCHESTER,2020,12359177,0.0,,12359177.0
29,29,COLEBROOK,2020,427896,0.0,,427896.0
30,30,COLUMBIA,2020,2368637,0.0,,2368637.0
31,31,CORNWALL,2020,8311,0.0,,8311.0
32,32,COVENTRY,2020,8102510,0.0,,8102510.0
33,33,CROMWELL,2020,4835861,0.0,,4835861.0
34,34,DANBURY,2020,35015511,12157555.0,,22857956.0
35,35,DARIEN,2020,427881,0.0,,427881.0
36,36,DEEP RIVER,2020,1666695,0.0,,1666695.0
37,37,DERBY,2020,8520364,1654675.0,,6865689.0
38,38,DURHAM,2020,3312134,0.0,,3312134.0
39,39,EASTFORD,2020,979939,0.0,,979939.0
40,40,EAST GRANBY,2020,1439284,0.0,,1439284.0
41,41,EAST HADDAM,2020,3562049,0.0,,3562049.0
42,42,EAST HAMPTON,2020,7020522,0.0,,7020522.0
43,43,EAST HARTFORD,2020,52184081,10473264.0,,41710817.0
44,44,EAST HAVEN,2020,19896261,1132136.0,,18764125.0
45,45,EAST LYME,2020,6261508,0.0,,6261508.0
46,46,EASTON,2020,173187,0.0,,173187.0
47,47,EAST WINDSOR,2020,5669122,186987.0,,5482135.0
48,48,ELLINGTON,2020,9830496,0.0,,9830496.0
49,49,ENFIELD,2020,29169999,0.0,,29169999.0
50,50,ESSEX,2020,104620,0.0,,104620.0
51,51,FAIRFIELD,2020,1102464,0.0,,1102464.0
52,52,FARMINGTON,2020,893279,0.0,,893279.0
53,53,FRANKLIN,2020,784087,0.0,,784087.0
54,54,GLASTONBURY,2020,5605704,0.0,,5605704.0
55,55,GOSHEN,2020,80429,0.0,,80429.0
56,56,GRANBY,2020,5330217,0.0,,5330217.0
57,57,GREENWICH,2020,277367,0.0,,277367.0
58,58,GRISWOLD,2020,10875602,0.0,,10875602.0
59,59,GROTON,2020,25040045,0.0,,25040045.0
60,60,GUILFORD,2020,1961458,0.0,,1961458.0
61,61,HADDAM,2020,2008742,0.0,,2008742.0
62,62,HAMDEN,2020,28907009,5876248.0,,23030761.0
63,63,HAMPTON,2020,1114004,0.0,,1114004.0
64,64,HARTFORD,2020,205908194,17933304.0,,187974890.0
65,65,HARTLAND,2020,1126876,0.0,,1126876.0
66,66,HARWINTON,2020,2507860,0.0,,2507860.0
67,67,HEBRON,2020,6178316,0.0,,6178316.0
68,68,KENT,2020,26947,0.0,,26947.0
69,69,KILLINGLY,2020,15574402,328769.0,,15245633.0
70,70,KILLINGWORTH,2020,1767283,0.0,,1767283.0
71,71,LEBANON,2020,4761062,0.0,,4761062.0
72,72,LEDYARD,2020,11601318,0.0,,11601318.0
73,73,LISBON,2020,3019504,0.0,,3019504.0
74,74,LITCHFIELD,2020,1300927,0.0,,1300927.0
75,75,LYME,2020,60912,0.0,,60912.0
76,76,MADISON,2020,407115,0.0,,407115.0
77,77,MANCHESTER,2020,36228543,5609443.0,,30619100.0
78,78,MANSFIELD,2020,9561096,0.0,,9561096.0
79,79,MARLBOROUGH,2020,2951181,0.0,,2951181.0
80,80,MERIDEN,2020,62605784,8822073.0,,53783711.0
81,81,MIDDLEBURY,2020,821127,0.0,,821127.0
82,82,MIDDLEFIELD,2020,1894751,0.0,,1894751.0
83,83,MIDDLETOWN,2020,20671979,4019593.0,,16652386.0
84,84,MILFORD,2020,9885063,0.0,,9885063.0
85,85,MONROE,2020,5448842,0.0,,5448842.0
86,86,MONTVILLE,2020,12690954,0.0,,12690954.0
87,87,MORRIS,2020,111991,0.0,,111991.0
88,88,NAUGATUCK,2020,31227536,2016135.0,,29211401.0
89,89,NEW BRITAIN,2020,91857909,17928613.0,,73929296.0
90,90,NEW CANAAN,2020,361345,0.0,,361345.0
91,91,NEW FAIRFIELD,2020,3682456,0.0,,3682456.0
92,92,NEW HARTFORD,2020,2966653,0.0,,2966653.0
93,93,NEW HAVEN,2020,157811520,15301995.0,,142509525.0
94,94,NEWINGTON,2020,13434233,0.0,,13434233.0
95,95,NEW LONDON,2020,27533842,4593277.0,,22940565.0
96,96,NEW MILFORD,2020,11278123,0.0,,11278123.0
97,97,NEWTOWN,2020,4516620,0.0,,4516620.0
98,98,NORFOLK,2020,26148,0.0,,26148.0
99,99,NORTH BRANFORD,2020,7453844,0.0,,7453844.0
100,100,NORTH CANAAN,2020,1835732,0.0,,1835732.0
101,101,NORTH HAVEN,2020,3861392,0.0,,3861392.0
102,102,NORTH STONINGTON,2020,2657840,0.0,,2657840.0
103,103,NORWALK,2020,11982530,1887399.0,,10095131.0
104,104,NORWICH,2020,37983728,5667185.0,,32316543.0
105,105,OLD LYME,2020,239884,0.0,,239884.0
106,106,OLD SAYBROOK,2020,127089,0.0,,127089.0
107,107,ORANGE,2020,1113620,0.0,,1113620.0
108,108,OXFORD,2020,3874148,0.0,,3874148.0
109,109,PLAINFIELD,2020,15049019,0.0,,15049019.0
110,110,PLAINVILLE,2020,10577242,0.0,,10577242.0
111,111,PLYMOUTH,2020,9829572,0.0,,9829572.0
112,112,POMFRET,2020,2745558,0.0,,2745558.0
113,113,PORTLAND,2020,4456627,0.0,,4456627.0
114,114,PRESTON,2020,2989021,0.0,,2989021.0
115,115,PROSPECT,2020,4933881,0.0,,4933881.0
116,116,PUTNAM,2020,8340282,268431.0,,8071851.0
117,117,REDDING,2020,179134,0.0,,179134.0
118,118,RIDGEFIELD,2020,570386,0.0,,570386.0
119,119,ROCKY HILL,2020,4638485,0.0,,4638485.0
120,120,ROXBURY,2020,35361,0.0,,35361.0
121,121,SALEM,2020,2626251,0.0,,2626251.0
122,122,SALISBURY,2020,15958,0.0,,15958.0
123,123,SCOTLAND,2020,1311658,0.0,,1311658.0
124,124,SEYMOUR,2020,10218859,0.0,,10218859.0
125,125,SHARON,2020,12200,0.0,,12200.0
126,126,SHELTON,2020,6340945,0.0,,6340945.0
127,127,SHERMAN,2020,47041,0.0,,47041.0
128,128,SIMSBURY,2020,6129867,0.0,,6129867.0
129,129,SOMERS,2020,5779507,0.0,,5779507.0
130,130,SOUTHBURY,2020,3628482,0.0,,3628482.0
131,131,SOUTHINGTON,2020,20430243,0.0,,20430243.0
132,132,SOUTH WINDSOR,2020,11697813,0.0,,11697813.0
133,133,SPRAGUE,2020,2665202,0.0,,2665202.0
134,134,STAFFORD,2020,9627288,0.0,,9627288.0
135,135,STAMFORD,2020,12362917,4384040.0,,7978877.0
136,136,STERLING,2020,3208038,0.0,,3208038.0
137,137,STONINGTON,2020,1188816,0.0,,1188816.0
138,138,STRATFORD,2020,23024429,0.0,,23024429.0
139,139,SUFFIELD,2020,6181616,0.0,,6181616.0
140,140,THOMASTON,2020,5500105,0.0,,5500105.0
141,141,THOMPSON,2020,7534704,0.0,,7534704.0
142,142,TOLLAND,2020,9435837,0.0,,9435837.0
143,143,TORRINGTON,2020,25922985,1989642.0,,23933343.0
144,144,TRUMBULL,2020,2540838,0.0,,2540838.0
145,145,UNION,2020,218095,0.0,,218095.0
146,146,VERNON,2020,19782980,2137815.0,,17645165.0
147,147,VOLUNTOWN,2020,2206589,0.0,,2206589.0
148,148,WALLINGFORD,2020,20921912,0.0,,20921912.0
149,149,WARREN,2020,32317,0.0,,32317.0
150,150,WASHINGTON,2020,51990,0.0,,51990.0
151,151,WATERBURY,2020,143020652,29403470.0,,113617182.0
152,152,WATERFORD,2020,324644,0.0,,324644.0
153,153,WATERTOWN,2020,11748394,0.0,,11748394.0
154,154,WESTBROOK,2020,73038,0.0,,73038.0
155,155,WEST HARTFORD,2020,21486317,0.0,,21486317.0
156,156,WEST HAVEN,2020,47400376,6001073.0,,41399303.0
157,157,WESTON,2020,263889,0.0,,263889.0
158,158,WESTPORT,2020,491178,0.0,,491178.0
159,159,WETHERSFIELD,2020,10274870,0.0,,10274870.0
160,160,WILLINGTON,2020,3495273,0.0,,3495273.0
161,161,WILTON,2020,462897,0.0,,462897.0
162,162,WINCHESTER,2020,8024957,200966.0,,7823991.0
163,163,WINDHAM,2020,28050758,3881041.0,,24169717.0
164,164,WINDSOR,2020,12130392,582729.0,,11547663.0
165,165,WINDSOR LOCKS,2020,5232321,579953.0,,4652368.0
166,166,WOLCOTT,2020,12589693,0.0,,12589693.0
167,167,WOODBRIDGE,2020,508056,0.0,,508056.0
168,168,WOODBURY,2020,1428703,0.0,,1428703.0
169,169,WOODSTOCK,2020,5076056,0.0,,5076056.0
1,1,ANDOVER,2021,2004782,0.0,,2004782.0
2,2,ANSONIA,2021,17938428,2906760.0,,15031668.0
3,3,ASHFORD,2021,3459062,0.0,,3459062.0
4,4,AVON,2021,584016,0.0,,584016.0
5,5,BARKHAMSTED,2021,1494242,0.0,,1494242.0
6,6,BEACON FALLS,2021,3946560,0.0,,3946560.0
7,7,BERLIN,2021,5870600,0.0,,5870600.0
8,8,BETHANY,2021,1764574,0.0,,1764574.0
9,9,BETHEL,2021,7880729,0.0,,7880729.0
10,10,BETHLEHEM,2021,1128527,0.0,,1128527.0
11,11,BLOOMFIELD,2021,6700683,1290338.0,,5410345.0
12,12,BOLTON,2021,2683216,0.0,,2683216.0
13,13,BOZRAH,2021,1190095,0.0,,1190095.0
14,14,BRANFORD,2021,2619087,0.0,,2619087.0
15,15,BRIDGEPORT,2021,187414378,23219034.0,,164195344.0
16,16,BRIDGEWATER,2021,23564,0.0,,23564.0
17,17,BRISTOL,2021,47424566,5767252.0,,41657314.0
18,18,BROOKFIELD,2021,962317,0.0,,962317.0
19,19,BROOKLYN,2021,6926095,0.0,,6926095.0
20,20,BURLINGTON,2021,3923648,0.0,,3923648.0
21,21,CANAAN,2021,125752,0.0,,125752.0
22,22,CANTERBURY,2021,4004835,0.0,,4004835.0
23,23,CANTON,2021,3423208,0.0,,3423208.0
24,24,CHAPLIN,2021,1652147,0.0,,1652147.0
25,25,CHESHIRE,2021,9339412,0.0,,9339412.0
26,26,CHESTER,2021,768291,0.0,,768291.0
27,27,CLINTON,2021,5192084,0.0,,5192084.0
28,28,COLCHESTER,2021,12040218,0.0,,12040218.0
29,29,COLEBROOK,2021,403912,0.0,,403912.0
30,30,COLUMBIA,2021,2316189,0.0,,2316189.0
31,31,CORNWALL,2021,9149,0.0,,9149.0
32,32,COVENTRY,2021,7952911,0.0,,7952911.0
33,33,CROMWELL,2021,4977403,0.0,,4977403.0
34,34,DANBURY,2021,37698473,14840517.0,,22857956.0
35,35,DARIEN,2021,443228,0.0,,443228.0
36,36,DEEP RIVER,2021,1662870,0.0,,1662870.0
37,37,DERBY,2021,8840423,1974734.0,,6865689.0
38,38,DURHAM,2021,3165733,0.0,,3165733.0
39,39,EASTFORD,2021,947176,0.0,,947176.0
40,40,EAST GRANBY,2021,1434092,0.0,,1434092.0
41,41,EAST HADDAM,2021,3555957,0.0,,3555957.0
42,42,EAST HAMPTON,2021,6902775,0.0,,6902775.0
43,43,EAST HARTFORD,2021,54387012,12676195.0,,41710817.0
44,44,EAST HAVEN,2021,19825403,1061278.0,,18764125.0
45,45,EAST LYME,2021,6076507,0.0,,6076507.0
46,46,EASTON,2021,172080,0.0,,172080.0
47,47,EAST WINDSOR,2021,5669122,186987.0,,5482135.0
48,48,ELLINGTON,2021,9946889,0.0,,9946889.0
49,49,ENFIELD,2021,29551526,0.0,,29551526.0
50,50,ESSEX,2021,103926,0.0,,103926.0
51,51,FAIRFIELD,2021,1111544,0.0,,1111544.0
52,52,FARMINGTON,2021,843467,0.0,,843467.0
53,53,FRANKLIN,2021,736256,0.0,,736256.0
54,54,GLASTONBURY,2021,5379255,0.0,,5379255.0
55,55,GOSHEN,2021,80162,0.0,,80162.0
56,56,GRANBY,2021,5278314,0.0,,5278314.0
57,57,GREENWICH,2021,378649,0.0,,378649.0
58,58,GRISWOLD,2021,10925151,0.0,,10925151.0
59,59,GROTON,2021,25040045,0.0,,25040045.0
60,60,GUILFORD,2021,1766084,0.0,,1766084.0
61,61,HADDAM,2021,2019012,0.0,,2019012.0
62,62,HAMDEN,2021,29931677,6900916.0,,23030761.0
63,63,HAMPTON,2021,1058408,0.0,,1058408.0
64,64,HARTFORD,2021,209104777,21129887.0,,187974890.0
65,65,HARTLAND,2021,1071722,0.0,,1071722.0
66,66,HARWINTON,2021,2430050,0.0,,2430050.0
67,67,HEBRON,2021,5997693,0.0,,5997693.0
68,68,KENT,2021,27594,0.0,,27594.0
69,69,KILLINGLY,2021,15574402,328769.0,,15245633.0
70,70,KILLINGWORTH,2021,1677663,0.0,,1677663.0
71,71,LEBANON,2021,4578589,0.0,,4578589.0
72,72,LEDYARD,2021,11492516,0.0,,11492516.0
73,73,LISBON,2021,2899516,0.0,,2899516.0
74,74,LITCHFIELD,2021,1293502,0.0,,1293502.0
75,75,LYME,2021,60216,0.0,,60216.0
76,76,MADISON,2021,395466,0.0,,395466.0
77,77,MANCHESTER,2021,38251467,7632367.0,,30619100.0
78,78,MANSFIELD,2021,9459722,0.0,,9459722.0
79,79,MARLBOROUGH,2021,2902339,0.0,,2902339.0
80,80,MERIDEN,2021,64774542,10990831.0,,53783711.0
81,81,MIDDLEBURY,2021,847757,0.0,,847757.0
82,82,MIDDLEFIELD,2021,1837504,0.0,,1837504.0
83,83,MIDDLETOWN,2021,21551965,4899579.0,,16652386.0
84,84,MILFORD,2021,9673235,0.0,,9673235.0
85,85,MONROE,2021,5272935,0.0,,5272935.0
86,86,MONTVILLE,2021,12779336,0.0,,12779336.0
87,87,MORRIS,2021,109929,0.0,,109929.0
88,88,NAUGATUCK,2021,32037303,2825902.0,,29211401.0
89,89,NEW BRITAIN,2021,95776383,21847087.0,,73929296.0
90,90,NEW CANAAN,2021,377366,0.0,,377366.0
91,91,NEW FAIRFIELD,2021,3481120,0.0,,3481120.0
92,92,NEW HARTFORD,2021,2913010,0.0,,2913010.0
93,93,NEW HAVEN,2021,160469961,17960436.0,,142509525.0
94,94,NEWINGTON,2021,13772951,0.0,,13772951.0
95,95,NEW LONDON,2021,28628974,5688409.0,,22940565.0
96,96,NEW MILFORD,2021,11124188,0.0,,11124188.0
97,97,NEWTOWN,2021,4495691,0.0,,4495691.0
98,98,NORFOLK,2021,25940,0.0,,25940.0
99,99,NORTH BRANFORD,2021,7331325,0.0,,7331325.0
100,100,NORTH CANAAN,2021,1781954,0.0,,1781954.0
101,101,NORTH HAVEN,2021,3851360,0.0,,3851360.0
102,102,NORTH STONINGTON,2021,2584204,0.0,,2584204.0
103,103,NORWALK,2021,12590479,2495348.0,,10095131.0
104,104,NORWICH,2021,39228238,6911695.0,,32316543.0
105,105,OLD LYME,2021,238583,0.0,,238583.0
106,106,OLD SAYBROOK,2021,129714,0.0,,129714.0
107,107,ORANGE,2021,1015498,0.0,,1015498.0
108,108,OXFORD,2021,3677011,0.0,,3677011.0
109,109,PLAINFIELD,2021,14990047,0.0,,14990047.0
110,110,PLAINVILLE,2021,10812066,0.0,,10812066.0
111,111,PLYMOUTH,2021,9802121,0.0,,9802121.0
112,112,POMFRET,2021,2670987,0.0,,2670987.0
113,113,PORTLAND,2021,4493305,0.0,,4493305.0
114,114,PRESTON,2021,2952496,0.0,,2952496.0
115,115,PROSPECT,2021,4862123,0.0,,4862123.0
116,116,PUTNAM,2021,8340282,268431.0,,8071851.0
117,117,REDDING,2021,178040,0.0,,178040.0
118,118,RIDGEFIELD,2021,568700,0.0,,568700.0
119,119,ROCKY HILL,2021,5010814,0.0,,5010814.0
120,120,ROXBURY,2021,36047,0.0,,36047.0
121,121,SALEM,2021,2525078,0.0,,2525078.0
122,122,SALISBURY,2021,19530,0.0,,19530.0
123,123,SCOTLAND,2021,1274671,0.0,,1274671.0
124,124,SEYMOUR,2021,10423086,0.0,,10423086.0
125,125,SHARON,2021,13437,0.0,,13437.0
126,126,SHELTON,2021,6641832,0.0,,6641832.0
127,127,SHERMAN,2021,46995,0.0,,46995.0
128,128,SIMSBURY,2021,6317010,0.0,,6317010.0
129,129,SOMERS,2021,5692630,0.0,,5692630.0
130,130,SOUTHBURY,2021,3785641,0.0,,3785641.0
131,131,SOUTHINGTON,2021,20466417,0.0,,20466417.0
132,132,SOUTH WINDSOR,2021,11408078,0.0,,11408078.0
133,133,SPRAGUE,2021,2668094,0.0,,2668094.0
134,134,STAFFORD,2021,9551487,0.0,,9551487.0
135,135,STAMFORD,2021,13590585,5611708.0,,7978877.0
136,136,STERLING,2021,3174585,0.0,,3174585.0
137,137,STONINGTON,2021,1073011,0.0,,1073011.0
138,138,STRATFORD,2021,24116337,0.0,,24116337.0
139,139,SUFFIELD,2021,6148151,0.0,,6148151.0
140,140,THOMASTON,2021,5481226,0.0,,5481226.0
141,141,THOMPSON,2021,7534704,0.0,,7534704.0
142,142,TOLLAND,2021,9105528,0.0,,9105528.0
143,143,TORRINGTON,2021,26958170,3024827.0,,23933343.0
144,144,TRUMBULL,2021,2323541,0.0,,2323541.0
145,145,UNION,2021,211728,0.0,,211728.0
146,146,VERNON,2021,20170089,2524924.0,,17645165.0
147,147,VOLUNTOWN,2021,2117243,0.0,,2117243.0
148,148,WALLINGFORD,2021,20855570,0.0,,20855570.0
149,149,WARREN,2021,32115,0.0,,32115.0
150,150,WASHINGTON,2021,53007,0.0,,53007.0
151,151,WATERBURY,2021,150090541,36473359.0,,113617182.0
152,152,WATERFORD,2021,326444,0.0,,326444.0
