District,District Code,fiscal_year,ppe_total,cpi_u,deflator,ppe_total_real
Greenwich School District,570011.0,2020,22645.0,258.856,1.2437880520443798,28165.58043854498
Greenwich School District,570011.0,2021,24309.0,270.973,1.1881700390813843,28883.22548002937
Greenwich School District,570011.0,2022,26379.0,292.626,1.1002508321201807,29023.516700498247
Greenwich School District,570011.0,2023,27093.0,304.703,1.056642041594602,28627.60283292256
Greenwich School District,570011.0,2024,27791.0,313.698,1.026343808376209,28523.120778583227
Greenwich School District,570011.0,2025,29025.0,321.962,1.0,29025.0
Griswold School District,580011.0,2007,10647.0,207.344,1.5527914962574272,16532.571060652826
Griswold School District,580011.0,2008,11098.0,215.254,1.4957306252148626,16599.618478634544
Griswold School District,580011.0,2009,11729.0,214.565,1.5005336378253675,17599.759038053737
Griswold School District,580011.0,2010,12854.0,218.076,1.4763752086428583,18977.326931895303
Griswold School District,580011.0,2011,13507.0,224.923,1.431432090093054,19334.35324088688
Griswold School District,580011.0,2012,13082.0,229.586,1.402359028860645,18345.660815554955
Griswold School District,580011.0,2013,13067.0,232.952,1.3820958824135443,18059.846895497783
Griswold School District,580011.0,2014,13380.0,236.715,1.3601250448851994,18198.47310056397
Griswold School District,580011.0,2015,14423.0,237.002,1.3584779875275312,19593.328014109586
Griswold School District,580011.0,2016,14291.0,240.005,1.3414803858252953,19171.096193829293
Griswold School District,580011.0,2017,15185.0,245.121,1.3134819130143889,19945.222849123493
Griswold School District,580011.0,2018,15982.0,251.1,1.282206292313819,20492.220963759457
Griswold School District,580011.0,2019,15908.0,255.653,1.2593711006716135,20034.07546948403
Griswold School District,580011.0,2020,15945.0,258.856,1.2437880520443798,19832.20048984764
Griswold School District,580011.0,2021,17442.0,270.973,1.1881700390813843,20724.061821657506
Griswold School District,580011.0,2022,17662.0,292.626,1.1002508321201807,19432.630196906637
Griswold School District,580011.0,2023,17798.0,304.703,1.056642041594602,18806.11505630073
Griswold School District,580011.0,2024,19279.0,313.698,1.026343808376209,19786.88228168493
Griswold School District,580011.0,2025,19341.0,321.962,1.0,19341.0
Groton School District,590011.0,2007,13194.0,207.344,1.5527914962574272,20487.531001620493
Groton School District,590011.0,2008,13724.0,215.254,1.4957306252148626,20527.40710044877
Groton School District,590011.0,2009,14094.0,214.565,1.5005336378253675,21148.52109151073
Groton School District,590011.0,2010,14666.0,218.076,1.4763752086428583,21652.518809956164
Groton School District,590011.0,2011,14850.0,224.923,1.431432090093054,21256.766537881853
Groton School District,590011.0,2012,14902.0,229.586,1.402359028860645,20897.954248081325
Groton School District,590011.0,2013,15184.0,232.952,1.3820958824135443,20985.743878567257
Groton School District,590011.0,2014,15315.0,236.715,1.3601250448851994,20830.315062416827
Groton School District,590011.0,2015,15842.0,237.002,1.3584779875275312,21521.00827841115
Groton School District,590011.0,2016,16092.0,240.005,1.3414803858252953,21587.102368700653
Groton School District,590011.0,2017,16454.0,245.121,1.3134819130143889,21612.031396738752
Groton School District,590011.0,2018,16776.0,251.1,1.282206292313819,21510.292759856628
Groton School District,590011.0,2019,16945.0,255.653,1.2593711006716135,21340.04330088049
Groton School District,590011.0,2020,17068.0,258.856,1.2437880520443798,21228.974472293477
Groton School District,590011.0,2021,18359.0,270.973,1.1881700390813843,21813.613747495136
Groton School District,590011.0,2022,18980.0,292.626,1.1002508321201807,20882.76079364103
Groton School District,590011.0,2023,19706.0,304.703,1.056642041594602,20822.18807166323
Groton School District,590011.0,2024,20055.0,313.698,1.026343808376209,20583.325076984875
Groton School District,590011.0,2025,21725.0,321.962,1.0,21725.0
Guilford School District,600011.0,2007,11884.0,207.344,1.5527914962574272,18453.374141523265
Guilford School District,600011.0,2008,12468.0,215.254,1.4957306252148626,18648.769435178907
Guilford School District,600011.0,2009,13320.0,214.565,1.5005336378253675,19987.10805583389
Guilford School District,600011.0,2010,13736.0,218.076,1.4763752086428583,20279.489865918305
Guilford School District,600011.0,2011,14081.0,224.923,1.431432090093054,20155.99526060029
Guilford School District,600011.0,2012,14458.0,229.586,1.402359028860645,20275.3068392672
Guilford School District,600011.0,2013,15312.0,232.952,1.3820958824135443,21162.65215151619
Guilford School District,600011.0,2014,15963.0,236.715,1.3601250448851994,21711.67609150244
Guilford School District,600011.0,2015,17084.0,237.002,1.3584779875275312,23208.237938920345
Guilford School District,600011.0,2016,17493.0,240.005,1.3414803858252953,23466.51638924189
Guilford School District,600011.0,2017,17771.0,245.121,1.3134819130143889,23341.8870761787
Guilford School District,600011.0,2018,17996.0,251.1,1.282206292313819,23074.58443647949
Guilford School District,600011.0,2019,18565.0,255.653,1.2593711006716135,23380.224483968505
Guilford School District,600011.0,2020,19123.0,258.856,1.2437880520443798,23784.95891924468
Guilford School District,600011.0,2021,20702.0,270.973,1.1881700390813843,24597.49614906282
Guilford School District,600011.0,2022,20657.0,292.626,1.1002508321201807,22727.88143910657
Guilford School District,600011.0,2023,21532.0,304.703,1.056642041594602,22751.61643961497
Guilford School District,600011.0,2024,22568.0,313.698,1.026343808376209,23162.527067434286
Guilford School District,600011.0,2025,23841.0,321.962,1.0,23841.0
Hamden School District,620011.0,2007,13014.0,207.344,1.5527914962574272,20208.02853229416
Hamden School District,620011.0,2008,13460.0,215.254,1.4957306252148626,20132.53421539205
Hamden School District,620011.0,2009,14612.0,214.565,1.5005336378253675,21925.79751590427
Hamden School District,620011.0,2010,15412.0,218.076,1.4763752086428583,22753.894715603736
Hamden School District,620011.0,2011,15662.0,224.923,1.431432090093054,22419.08939503741
Hamden School District,620011.0,2012,15839.0,229.586,1.402359028860645,22211.96465812375
Hamden School District,620011.0,2013,16270.0,232.952,1.3820958824135443,22486.700006868366
Hamden School District,620011.0,2014,16908.0,236.715,1.3601250448851994,22996.994258918952
Hamden School District,620011.0,2015,18079.0,237.002,1.3584779875275312,24559.92353651024
Hamden School District,620011.0,2016,19128.0,240.005,1.3414803858252953,25659.836820066248
Hamden School District,620011.0,2017,19552.0,245.121,1.3134819130143889,25681.19836325733
Hamden School District,620011.0,2018,19374.0,251.1,1.282206292313819,24841.46470728793
Hamden School District,620011.0,2019,20210.0,255.653,1.2593711006716135,25451.889944573308
Hamden School District,620011.0,2020,20172.0,258.856,1.2437880520443798,25089.692585839228
Hamden School District,620011.0,2021,21734.0,270.973,1.1881700390813843,25823.687629394808
Hamden School District,620011.0,2022,22231.0,292.626,1.1002508321201807,24459.676248863736
Hamden School District,620011.0,2023,23255.0,304.703,1.056642041594602,24572.21067728247
Hamden School District,620011.0,2024,23244.0,313.698,1.026343808376209,23856.335481896604
Hamden School District,620011.0,2025,24882.0,321.962,1.0,24882.0
Hampton School District,630011.0,2007,13632.0,207.344,1.5527914962574272,21167.65367698125
Hampton School District,630011.0,2008,15484.0,215.254,1.4957306252148626,23159.89300082693
Hampton School District,630011.0,2009,18135.0,214.565,1.5005336378253675,27212.17752196304
Hampton School District,630011.0,2010,18396.0,218.076,1.4763752086428583,27159.398338194027
Hampton School District,630011.0,2011,19402.0,224.923,1.431432090093054,27772.64541198543
Hampton School District,630011.0,2012,24487.0,229.586,1.402359028860645,34339.56553971061
Hampton School District,630011.0,2013,22542.0,232.952,1.3820958824135443,31155.205381366115
Hampton School District,630011.0,2014,22490.0,236.715,1.3601250448851994,30589.21225946813
Hampton School District,630011.0,2015,23624.0,237.002,1.3584779875275312,32092.6839773504
Hampton School District,630011.0,2016,23845.0,240.005,1.3414803858252953,31987.599800004165
Hampton School District,630011.0,2017,24951.0,245.121,1.3134819130143889,32772.68721162201
Hampton School District,630011.0,2018,25248.0,251.1,1.282206292313819,32373.144468339306
Hampton School District,630011.0,2019,24479.0,255.653,1.2593711006716135,30828.14517334043
Hampton School District,630011.0,2020,25807.0,258.856,1.2437880520443798,32098.43825910931
Hampton School District,630011.0,2021,30111.0,270.973,1.1881700390813843,35776.98804677956
Hampton School District,630011.0,2022,28701.0,292.626,1.1002508321201807,31578.299132681303
Hampton School District,630011.0,2023,30664.0,304.703,1.056642041594602,32400.87156345688
Hampton School District,630011.0,2024,28863.0,313.698,1.026343808376209,29623.361341162523
Hampton School District,630011.0,2025,27773.0,321.962,1.0,27773.0
Hartford School District,640011.0,2007,15428.0,207.344,1.5527914962574272,23956.467204259585
Hartford School District,640011.0,2008,15492.0,215.254,1.4957306252148626,23171.85884582865
Hartford School District,640011.0,2009,15951.0,214.565,1.5005336378253675,23935.01205695244
Hartford School District,640011.0,2010,16876.0,218.076,1.4763752086428583,24915.30802105688
Hartford School District,640011.0,2011,16999.0,224.923,1.431432090093054,24332.914099491823
Hartford School District,640011.0,2012,16961.0,229.586,1.402359028860645,23785.411488505397
Hartford School District,640011.0,2013,16735.0,232.952,1.3820958824135443,23129.374592190663
Hartford School District,640011.0,2014,17236.0,236.715,1.3601250448851994,23443.11527364129
Hartford School District,640011.0,2017,17324.0,245.121,1.3134819130143889,22754.760661061267
Hartford School District,640011.0,2018,16959.0,251.1,1.282206292313819,21744.936511350057
Hartford School District,640011.0,2019,17261.0,255.653,1.2593711006716135,21738.00456869272
Hartford School District,640011.0,2020,17496.0,258.856,1.2437880520443798,21761.315758568468
Hartford School District,640011.0,2021,18702.0,270.973,1.1881700390813843,22221.156070900048
Hartford School District,640011.0,2022,20673.0,292.626,1.1002508321201807,22745.485452420497
Hartford School District,640011.0,2023,22167.0,304.703,1.056642041594602,23422.584136027544
Hartford School District,640011.0,2024,23095.0,313.698,1.026343808376209,23703.41025444855
Hartford School District,640011.0,2025,21366.0,321.962,1.0,21366.0
Hartland School District,650011.0,2007,9691.0,207.344,1.5527914962574272,15048.102390230726
Hartland School District,650011.0,2008,10347.0,215.254,1.4957306252148626,15476.324779098182
Hartland School District,650011.0,2009,10709.0,214.565,1.5005336378253675,16069.21472747186
Hartland School District,650011.0,2010,10836.0,218.076,1.4763752086428583,15998.001760854017
Hartland School District,650011.0,2011,13760.0,224.923,1.431432090093054,19696.505559680423
Hartland School District,650011.0,2012,14044.0,229.586,1.402359028860645,19694.730201318893
Hartland School District,650011.0,2013,15210.0,232.952,1.3820958824135443,21021.67837151001
Hartland School District,650011.0,2014,18863.0,236.715,1.3601250448851994,25656.03872166952
Hartland School District,650011.0,2015,17460.0,237.002,1.3584779875275312,23719.02566223069
Hartland School District,650011.0,2016,17704.0,240.005,1.3414803858252953,23749.568750651026
Hartland School District,650011.0,2017,17931.0,245.121,1.3134819130143889,23552.044182261005
Hartland School District,650011.0,2018,20810.0,251.1,1.282206292313819,26682.712943050574
Hartland School District,650011.0,2019,21617.0,255.653,1.2593711006716135,27223.825083218268
Hartland School District,650011.0,2020,22620.0,258.856,1.2437880520443798,28134.48573724387
Hartland School District,650011.0,2021,23619.0,270.973,1.1881700390813843,28063.388153063217
Hartland School District,650011.0,2022,24271.0,292.626,1.1002508321201807,26704.187946388905
Hartland School District,650011.0,2023,29381.0,304.703,1.056642041594602,31045.199824091003
Hartland School District,650011.0,2024,31190.0,313.698,1.026343808376209,32011.663383253963
Hartland School District,650011.0,2025,30256.0,321.962,1.0,30256.0
Hebron School District,670011.0,2007,9119.0,207.344,1.5527914962574272,14159.905654371478
Hebron School District,670011.0,2008,9585.0,215.254,1.4957306252148626,14336.578042684458
Hebron School District,670011.0,2009,10311.0,214.565,1.5005336378253675,15472.002339617364
Hebron School District,670011.0,2010,10635.0,218.076,1.4763752086428583,15701.2503439168
Hebron School District,670011.0,2011,10828.0,224.923,1.431432090093054,15499.546671527589
Hebron School District,670011.0,2012,11621.0,229.586,1.402359028860645,16296.814274389551
Hebron School District,670011.0,2013,13011.0,232.952,1.3820958824135443,17982.449526082626
Hebron School District,670011.0,2014,13816.0,236.715,1.3601250448851994,18791.487620133918
Hebron School District,670011.0,2015,15487.0,237.002,1.3584779875275312,21038.74859283888
Hebron School District,670011.0,2016,16077.0,240.005,1.3414803858252953,21566.98016291327
Hebron School District,670011.0,2017,17052.0,245.121,1.3134819130143889,22397.493580721355
Hebron School District,670011.0,2018,16070.0,251.1,1.282206292313819,20605.055117483076
Hebron School District,670011.0,2019,17351.0,255.653,1.2593711006716135,21851.347967753165
Hebron School District,670011.0,2020,17631.0,258.856,1.2437880520443798,21929.22714559446
Hebron School District,670011.0,2021,18842.0,270.973,1.1881700390813843,22387.499876371443
Hebron School District,670011.0,2022,18663.0,292.626,1.1002508321201807,20533.981279858934
