town_code,district_code,town,fiscal_year,source_sheet,source_file,source_type,count_date,drg,wealth_decile,alliance_flag,psd_flag,reform_flag,pic_rank_raw,pic_score,resident_students,frpl_count,frpl_pct,frpl_weighted,conc_pov_threshold,conc_pov_threshold_students,excess_frpl_students,excess_frpl_weighted,conc_pov_students_above_threshold,ell_count,ell_pct,ell_weighted,need_students,engl_grand_list_years,engl_avg,population_year,population,engl_per_capita,engl_median,engl_threshold,engl_factor,mhi_year,mhi,mhi_median,mhi_threshold,mhi_factor,wealth_adj_factor,base_aid_ratio,pic_bar_adjustment,final_base_aid_ratio,rsd_students,rsd_grades,rsd_per_pupil_bonus,rsd_bonus,endowed_students,endowed_grades,endowed_bonus,foundation,base_formula_aid,fully_funded_grant,fully_funded_grant_hh,fy2017_actual,fy2018_statutory_pre_holdback,prior_year_entitlement,phase_in_gap_base,phase_in_start_base,hh_floor_fy2017,grant_adjustment,ff_greater_than_prior,phase_in_amount,entitlement_no_hh,entitlement,derived_columns,backend_resident_students,backend_frpl_count,backend_ell_count,backend_engl_per_capita,backend_mhi,backend_fully_funded_grant,backend_final_base_aid_ratio,backend_pic_score
160,160,Willington,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,E,8,0,0,0,228,,662.11,143,0.2159761973086043,42.9,0.75,496.5825,0.0,0.0,0.0,5.0,0.0075516152905106,0.75,705.76,"2013,2014,2015",616804828.33,2015,5908.0,104401.63,134030.58,180941.28,0.576992,2015,73526,81650.0,110227.5,0.667039,0.395994,0.395994,0.0,0.395994,212.0,4.0,30.77,6523.0,,,,11525.0,3220969.0,3227492,3227492.0,3637161,,3156593.0,fy2017,fy2017,False,409669.0,No,102417.25,3534743.75,3534743.75,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,662.11,143,5,104401.63,73526,3227492,,227.9306993540384
161,161,Wilton,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,A,1,0,0,0,134,,4035.65,93,0.0230446148699713,27.9,0.75,3026.7375,0.0,0.0,0.0,25.0,0.0061947889435406,3.75,4067.3,"2013,2014,2015",6642843898.67,2015,18714.0,354966.54,134030.58,180941.28,1.961778,2015,172095,81650.0,110227.5,1.561271,-0.841626,0.01,0.0,0.01,0.0,0.0,0.0,0.0,,,,11525.0,468756.0,468756,468756.0,462941,,388032.0,fy2017,fy2017,False,5815.0,Yes,238.415,463179.415,463179.415,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,4035.65,93,25,354966.54,172095,468756,,134.00307949956596
162,162,Winchester,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,G,9,1,0,0,287,,1137.9,555,0.4877405747429475,166.5,0.75,853.4250000000001,0.0,0.0,0.0,52.0,0.0456982160119518,7.8,1312.2,"2013,2014,2015",974314280.33,2015,10829.0,89972.69,134030.58,180941.28,0.497248,2015,52757,81650.0,110227.5,0.478619,0.508341,0.508341,0.0,0.508341,0.0,0.0,0.0,0.0,,,,11525.0,7687694.0,7687694,8024957.0,8024957,,7965127.0,fy2017,fy2017,False,337263.0,No,84315.75,7940641.25,8024957.0,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,1137.9,555,52,89972.69,52757,8024957,,287.3677884791682
163,163,Windham,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,I,10,1,1,1,355,,3312.16,2768,0.8357084198830975,830.4,0.75,2484.12,283.8800000000003,14.194000000000017,283.8800000000003,883.0,0.2665934012849621,132.45,4289.204,"2013,2014,2015",1271892397.33,2015,24799.0,51288.05,134030.58,180941.28,0.283451,2015,41398,81650.0,110227.5,0.375569,0.688914,0.688914,0.05,0.7389140000000001,0.0,0.0,0.0,0.0,,,,11525.0,36526792.0,36526792,36526792.0,26582071,,26409900.0,fy2017,fy2017,False,9944721.0,Yes,407733.5610000001,26989804.561,26989804.561,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,3312.16,2768,883,51288.05,41398,36526792,,355.2474776648902
164,164,Windsor,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,D,6,1,0,0,257,,3954.38,1431,0.3618772095752052,429.3,0.75,2965.785,0.0,0.0,0.0,124.0,0.0313576338136446,18.6,4402.280000000001,"2013,2014,2015",4249019622.67,2015,29016.0,146437.13,134030.58,180941.28,0.809307,2015,81982,81650.0,110227.5,0.743753,0.210359,0.210359,0.0,0.210359,0.0,0.0,0.0,0.0,,,,11525.0,10672832.0,10672832,12130392.0,12130392,,12094743.0,fy2017,fy2017,False,1457560.0,No,364390.0,11766002.0,12130392.0,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,3954.38,1431,124,146437.13,81982,12130392,,256.56342788476485
165,165,Windsor Locks,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,F,7,1,0,0,247,,1612.24,598,0.3709125192279065,179.4,0.75,1209.18,0.0,0.0,0.0,66.0,0.0409368332258224,9.9,1801.54,"2013,2014,2015",1781331508.0,2015,12537.0,142085.95,134030.58,180941.28,0.78526,2015,68944,81650.0,110227.5,0.62547,0.262677,0.262677,0.0,0.262677,0.0,0.0,0.0,0.0,,,,11525.0,5453896.0,5453896,5453896.0,5167806,,5140604.0,fy2017,fy2017,False,286090.0,Yes,11729.69,5179535.69,5179535.69,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,1612.24,598,66,142085.95,68944,5453896,,246.90997703725645
166,166,Wolcott,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,F,7,0,0,0,227,,2469.97,563,0.2279379911496901,168.9,0.75,1852.4775,0.0,0.0,0.0,52.0,0.0210528872820317,7.8,2646.67,"2013,2014,2015",1832484176.33,2015,16673.0,109907.29,134030.58,180941.28,0.60742,2015,80323,81650.0,110227.5,0.728702,0.356195,0.356195,0.0,0.356195,0.0,0.0,0.0,0.0,,,,11525.0,10864970.0,10864970,10864970.0,13423576,,11646480.0,fy2017,fy2017,False,2558606.0,No,639651.5,12783924.5,12783924.5,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,2469.97,563,52,109907.29,80323,10864970,,227.1878440730083
167,167,Woodbridge,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,B,2,0,0,0,190,,1521.84,90,0.0591389370761709,27.0,0.75,1141.38,0.0,0.0,0.0,21.0,0.0137990853177732,3.15,1551.99,"2013,2014,2015",1642753080.67,2015,8886.0,184869.8,134030.58,180941.28,1.021712,2015,133412,81650.0,110227.5,1.210333,-0.078298,0.01,0.0,0.01,679.0,6.0,46.15,31336.0,,,,11525.0,178867.0,210203,210203.0,656185,,569409.0,fy2017,fy2017,False,445982.0,No,111495.5,544689.5,544689.5,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,1521.84,90,21,184869.8,133412,210203,,189.9064878955256
168,168,Woodbury,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,C,4,0,0,0,211,,1136.02,79,0.0695410292072322,23.7,0.75,852.015,0.0,0.0,0.0,21.0,0.0184855900424288,3.15,1162.87,"2013,2014,2015",1566612046.67,2015,9636.0,162579.08,134030.58,180941.28,0.898518,2015,80350,81650.0,110227.5,0.728947,0.152353,0.152353,0.0,0.152353,1125.0,13.0,100.0,112500.0,,,,11525.0,2041847.0,2154347,2154347.0,1276811,,1095506.0,fy2017,fy2017,False,877536.0,Yes,35978.976,1312789.976,1312789.976,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,1136.02,79,21,162579.08,80350,2154347,,210.799620887874
169,169,Woodstock,2019,FY 2018-19,ecs shell 2018-19-only.xlsx,"OFA shell (official, received 2026-09-15)",10/2017,E,7,0,0,0,220,,1313.18,94,0.0715819613457408,28.2,0.75,984.885,0.0,0.0,0.0,4.0,0.0030460409083293,0.6,1341.98,"2013,2014,2015",998223258.33,2015,7838.0,127356.88,134030.58,180941.28,0.703858,2015,78594,81650.0,110227.5,0.713016,0.293395,0.293395,0.0,0.293395,0.0,0.0,0.0,0.0,,,,11525.0,4537741.0,4537741,4537741.0,5356542,,4656772.0,fy2017,fy2017,False,818801.0,No,204700.25,5151841.75,5151841.75,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; prior_year_entitlement=CSDE FY2018 entitlement; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.041/0.25 x grant_adjustment; entitlement_no_hh=fy2017+/-phase_in_amount,1313.18,94,4,127356.88,78594,4537741,,219.7269293629617
1,1,Andover,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,C,7,0,0,0,233,,412.02,73,0.1771758652492597,21.9,0.75,309.015,0.0,0.0,0.0,4.0,0.0097082665890005,0.6,434.52,"2014,2015,2016",366352607.67,2016,3252.0,112654.55,136597.79,184407.02,0.610902,2016,100724,82714.0,111663.9,0.902028,0.30176,0.30176,0.0,0.30176,252.0,6.0,46.15,11630.0,,,,11525.0,1511167.0,1522797,1522797.0,2331185,,2132334.5,fy2017,prior,False,808388.0,No,67338.7204,2064995.7796,2064995.7796,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,412.02,73,4,112654.55,100724,1522797,,232.93016543140752
2,2,Ansonia,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,H,10,1,0,0,346,,2476.8,1474,0.5951227390180878,442.2,0.75,1857.6,0.0,0.0,0.0,108.0,0.0436046511627906,16.2,2935.2,"2014,2015,2016",1374684003.33,2016,18732.0,73386.93,136597.79,184407.02,0.397962,2016,43386,82714.0,111663.9,0.388541,0.604864,0.604864,0.05,0.654864,,0.0,0.0,0.0,,,,11525.0,22152857.0,22152857,22152857.0,16473543,,16722773.267,fy2017,prior,False,5679314.0,Yes,605414.8724,17328188.1394,17328188.1394,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,2476.8,1474,108,73386.93,43386,22152857,,345.87379546229533
3,3,Ashford,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,E,8,0,0,0,248,,567.77,209,0.3681068038114025,62.7,0.75,425.8275,0.0,0.0,0.0,10.0,0.0176127657326029,1.5,631.97,"2014,2015,2016",429972492.67,2016,4236.0,101504.37,136597.79,184407.02,0.550437,2016,78313,82714.0,111663.9,0.701328,0.404296,0.404296,0.0,0.404296,174.0,4.0,30.77,5354.0,,,,11525.0,2944671.0,2950025,2950025.0,3859564,,3604370.25,fy2017,prior,False,909539.0,No,75764.5987,3528605.6513,3528605.6513,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,567.77,209,10,101504.37,78313,2950025,,248.11378942053895
4,4,Avon,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,B,2,0,0,0,168,,3170.02,237,0.0747629352496198,71.1,0.75,2377.515,0.0,0.0,0.0,106.0,0.0334382748373827,15.9,3257.02,"2014,2015,2016",3715117178.67,2016,18364.0,202304.36,136597.79,184407.02,1.097053,2016,124608,82714.0,111663.9,1.11592,-0.102713,0.01,0.0,0.01,,0.0,0.0,0.0,,,,11525.0,375372.0,375372,375372.0,731456,,643197.75,fy2017,prior,False,356084.0,No,29661.7972,613535.9528,613535.9528,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,3170.02,237,106,202304.36,124608,375372,,168.23820689420663
5,5,Barkhamsted,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,C,5,0,0,0,228,,522.43,82,0.1569588270198878,24.6,0.75,391.8225,0.0,0.0,0.0,2.0,0.0038282640736558,0.3,547.3299999999999,"2014,2015,2016",506985561.33,2016,3664.0,138369.42,136597.79,184407.02,0.750348,2016,104899,82714.0,111663.9,0.939417,0.192931,0.192931,0.0,0.192931,298.0,6.0,46.15,13753.0,,,,11525.0,1217005.0,1230758,1230758.0,1633686,,1576088.75,fy2017,prior,False,402928.0,No,33563.9024,1542524.8476,1542524.8476,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,522.43,82,2,138369.42,104899,1230758,,227.61582267336613
6,6,Beacon Falls,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,E,7,0,0,0,255,,827.43,188,0.2272095524696953,56.4,0.75,620.5725,0.0,0.0,0.0,12.0,0.0145027373916826,1.7999999999999998,885.6299999999999,"2014,2015,2016",664421512.0,2016,6095.0,109010.91,136597.79,184407.02,0.591143,2016,84570,82714.0,111663.9,0.757362,0.358991,0.358991,0.0,0.358991,829.0,13.0,100.0,82900.0,,,,11525.0,3664180.0,3747080,3747080.0,4067920,,4021855.75,fy2017,prior,False,320840.0,No,26725.972,3995129.778,3995129.778,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,827.43,188,12,109010.91,84570,3747080,,254.85118593356643
7,7,Berlin,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,D,4,0,0,0,227,,2834.72,504,0.1777953378111418,151.2,0.75,2126.04,0.0,0.0,0.0,74.0,0.0261048710278263,11.1,2997.0199999999995,"2014,2015,2016",3231869306.67,2016,20499.0,157659.85,136597.79,184407.02,0.854956,2016,93750,82714.0,111663.9,0.839573,0.149659,0.149659,0.0,0.149659,,0.0,0.0,0.0,,,,11525.0,5169320.0,5169320,5169320.0,6215712,,6037873.5,fy2017,prior,False,1046392.0,No,87164.4536,5950709.0464,5950709.0464,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,2834.72,504,74,157659.85,93750,5169320,,226.93368644871447
8,8,Bethany,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,C,3,0,0,0,221,,765.09,93,0.1215543269419284,27.9,0.75,573.8175,0.0,0.0,0.0,9.0,0.0117633219621221,1.35,794.34,"2014,2015,2016",830539795.67,2016,5488.0,151337.43,136597.79,184407.02,0.820671,2016,106058,82714.0,111663.9,0.949797,0.140591,0.140591,0.0,0.140591,403.0,6.0,46.15,18598.0,,,,11525.0,1287078.0,1305676,1305676.0,2000209,,1877633.25,fy2017,prior,False,694533.0,No,57854.5989,1819778.6511,1819778.6511,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,765.09,93,9,151337.43,106058,1305676,,221.3362686876684
9,9,Bethel,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,D,4,0,0,0,234,,3056.38,882,0.288576682218834,264.6,0.75,2292.285,0.0,0.0,0.0,189.0,0.0618378604754644,28.35,3349.33,"2014,2015,2016",2843061533.67,2016,19627.0,144854.62,136597.79,184407.02,0.785516,2016,94292,82714.0,111663.9,0.844427,0.196811,0.196811,0.0,0.196811,,0.0,0.0,0.0,,,,11525.0,7597107.0,7597107,7597107.0,8087732,,7914298.5,fy2017,prior,False,490625.0,No,40869.0625,7873429.4375,7873429.4375,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,3056.38,882,189,144854.62,94292,7597107,,233.53107681353217
10,10,Bethlehem,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,C,5,0,0,0,205,,358.64,94,0.2621012714699978,28.2,0.75,268.98,0.0,0.0,0.0,0.0,0.0,0.0,386.84,"2014,2015,2016",506651652.0,2016,3447.0,146983.36,136597.79,184407.02,0.797059,2016,87056,82714.0,111663.9,0.779625,0.208171,0.208171,0.0,0.208171,359.0,13.0,100.0,35900.0,,,,11525.0,928095.0,963995,963995.0,1278838,,1184697.0,fy2017,prior,False,314843.0,No,26226.4219,1158470.5781,1158470.5781,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount; ell_count=0 (blank cell),358.64,94,0,146983.36,87056,963995,,205.32740614031172
11,11,Bloomfield,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,G,6,1,0,0,278,,2332.46,1312,0.5624962485959031,393.6,0.75,1749.345,0.0,0.0,0.0,57.0,0.0244377181173524,8.549999999999999,2734.61,"2014,2015,2016",2974380379.0,2016,20642.0,144093.61,136597.79,184407.02,0.781389,2016,74107,82714.0,111663.9,0.663661,0.253929,0.253929,0.0,0.253929,,0.0,0.0,0.0,,,,11525.0,8002923.0,8002923,8002923.0,6160837,,6225401.586,fy2017,prior,False,1842086.0,Yes,196366.3676,6421767.953600001,6421767.953600001,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,2332.46,1312,57,144093.61,74107,8002923,,278.015603072426
12,12,Bolton,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,C,5,0,0,0,224,,717.18,118,0.1645333110237318,35.4,0.75,537.885,0.0,0.0,0.0,7.0,0.0097604506539501,1.05,753.6299999999999,"2014,2015,2016",622480804.33,2016,4930.0,126263.85,136597.79,184407.02,0.684702,2016,91087,82714.0,111663.9,0.815725,0.275991,0.275991,0.0,0.275991,,0.0,0.0,0.0,,,,11525.0,2397143.0,2397143,2397143.0,2983350,,2795888.25,fy2017,prior,False,586207.0,No,48831.0431,2747057.2069,2747057.2069,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,717.18,118,7,126263.85,91087,2397143,,224.12241786718985
13,13,Bozrah,2020,FY 2019-20,ecs shell 2019-2020.xlsx,"OFA shell (official, received 2026-09-15)",10/2018,E,7,0,0,0,246,,281.53,94,0.333889816360601,28.2,0.75,211.1475,0.0,0.0,0.0,5.0,0.0177600966149255,0.75,310.48,"2014,2015,2016",326702551.0,2016,2578.0,126727.13,136597.79,184407.02,0.687214,2016,84698,82714.0,111663.9,0.758508,0.291398,0.291398,0.0,0.291398,,0.0,0.0,0.0,,,,11525.0,1042704.0,1042704,1042704.0,1223830,,1222673.0,fy2017,prior,False,181126.0,No,15087.7958,1207585.2042,1207585.2042,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75; pic_bar_adjustment=final_base_aid_ratio-base_aid_ratio; grant_adjustment=|gap_vs_fy2017|; ff_greater_than_prior=fully_funded_grant>fy2017; phase_in_amount=0.1066/0.0833 x grant_adjustment; entitlement_no_hh=prior+/-phase_in_amount,281.53,94,5,126727.13,84698,1042704,,246.29863862934687
