town_code,grade,subject,fiscal_year,policy_year,delta_2018,exposure,delta_sd,delta_gcs,k,gcs_baseline,gcs_simulated,n_tests,town,resident_students,frpl_share,delta_nominal_per_student
2,6,mth,2023,1,165.25607146697757,1,0.0010093808884607972,0.003310237743126972,3.279473369239977,2.8653200534375203,2.868630291180647,179.33333333333334,Ansonia,2379.46,0.6825077958864616,200.5337345448127
2,6,rla,2023,1,165.25607146697757,1,0.0010093808884607972,0.003363472002557322,3.332212885154061,3.3042090491779903,3.3075725211805476,179.33333333333334,Ansonia,2379.46,0.6825077958864616,200.5337345448127
2,7,mth,2023,1,165.25607146697757,1,0.0010093808884607972,0.0035252823848337615,3.49251944943148,3.808966518739536,3.81249180112437,187.0,Ansonia,2379.46,0.6825077958864616,200.5337345448127
2,7,rla,2023,1,165.25607146697757,1,0.0010093808884607972,0.0033408528229839714,3.3098039215686272,4.1735439036110416,4.176884756434026,188.66666666666663,Ansonia,2379.46,0.6825077958864616,200.5337345448127
2,8,mth,2023,1,165.25607146697757,1,0.0010093808884607972,0.003740327026540549,3.705565529622981,4.458675140057559,4.462415467084099,186.66666666666663,Ansonia,2379.46,0.6825077958864616,200.5337345448127
2,8,rla,2023,1,165.25607146697757,1,0.0010093808884607972,0.003331805151154631,3.3008403361344536,5.452037733888308,5.455369539039463,188.0,Ansonia,2379.46,0.6825077958864616,200.5337345448127
2,3,mth,2024,2,315.6778410209277,2,0.002937535036193654,0.007924840181424895,2.6977857570317187,1.333130747650036,1.341055587831461,181.0,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,3,rla,2024,2,315.6778410209277,2,0.002937535036193654,0.010170289369006599,3.462184873949579,0.8643912307336484,0.874561520102655,181.0,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,4,mth,2024,2,315.6778410209277,2,0.002937535036193654,0.008459257088069341,2.8797127468581696,2.2990958688755607,2.30755512596363,181.66666666666663,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,4,rla,2024,2,315.6778410209277,2,0.002937535036193654,0.010005721579864098,3.406162464985994,1.5008368040646898,1.510842525644554,181.66666666666663,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,5,mth,2024,2,315.6778410209277,2,0.002937535036193654,0.009049928405939519,3.0807899461400368,2.523409155704712,2.532459084110651,187.33333333333331,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,5,rla,2024,2,315.6778410209277,2,0.002937535036193654,0.009900398194812898,3.3703081232492997,2.386893160039721,2.396793558234534,187.66666666666663,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,6,mth,2024,2,315.6778410209277,2,0.002937535036193654,0.009633567922406482,3.279473369239977,2.8653200534375203,2.8749536213599267,179.33333333333334,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,6,rla,2024,2,315.6778410209277,2,0.002937535036193654,0.009788492098195996,3.332212885154061,3.3042090491779903,3.313997541276186,179.33333333333334,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,7,mth,2024,2,315.6778410209277,2,0.002937535036193654,0.010259398247292745,3.49251944943148,3.808966518739536,3.819225916986829,187.0,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,7,rla,2024,2,315.6778410209277,2,0.002937535036193654,0.009722664982538995,3.3098039215686272,4.1735439036110416,4.183266568593581,188.66666666666663,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,8,mth,2024,2,315.6778410209277,2,0.002937535036193654,0.010885228572179,3.705565529622981,4.458675140057559,4.469560368629738,186.66666666666663,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,8,rla,2024,2,315.6778410209277,2,0.002937535036193654,0.009696334136276196,3.3008403361344536,5.452037733888308,5.461734068024584,188.0,Ansonia,2448.26,0.6416802137027929,394.37478045632406
2,3,mth,2025,3,637.3048956436792,3,0.0068301810132812635,0.018426365055578667,2.6977857570317187,1.333130747650036,1.3515571127056147,181.0,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,3,rla,2025,3,637.3048956436792,3,0.0068301810132812635,0.02364734939052,3.462184873949579,0.8643912307336484,0.8880385801241685,181.0,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,4,mth,2025,3,637.3048956436792,3,0.0068301810132812635,0.019668959327294705,2.8797127468581696,2.2990958688755607,2.3187648282028555,181.66666666666663,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,4,rla,2025,3,637.3048956436792,3,0.0068301810132812635,0.023264706196498643,3.406162464985994,1.5008368040646898,1.5241015102611883,181.66666666666663,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,5,mth,2025,3,637.3048956436792,3,0.0068301810132812635,0.021042352996033485,3.0807899461400368,2.523409155704712,2.544451508700745,187.33333333333331,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,5,rla,2025,3,637.3048956436792,3,0.0068301810132812635,0.023019814552324977,3.3703081232492997,2.386893160039721,2.409912974592046,187.66666666666663,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,6,mth,2025,3,637.3048956436792,3,0.0068301810132812635,0.022399396740144427,3.279473369239977,2.8653200534375203,2.8877194501776646,179.33333333333334,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,6,rla,2025,3,637.3048956436792,3,0.0068301810132812635,0.022759617180390445,3.332212885154061,3.3042090491779903,3.326968666358381,179.33333333333334,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,7,mth,2025,3,637.3048956436792,3,0.0068301810132812635,0.023854540032022427,3.49251944943148,3.808966518739536,3.8328210587715583,187.0,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,7,rla,2025,3,637.3048956436792,3,0.0068301810132812635,0.022606559902781907,3.3098039215686272,4.1735439036110416,4.196150463513823,188.66666666666663,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,8,mth,2025,3,637.3048956436792,3,0.0068301810132812635,0.025309683323900413,3.705565529622981,4.458675140057559,4.483984823381459,186.66666666666663,Ansonia,2482.23,0.6272585538004133,817.1563473167273
2,8,rla,2025,3,637.3048956436792,3,0.0068301810132812635,0.02254533699173849,3.3008403361344536,5.452037733888308,5.474583070880047,188.0,Ansonia,2482.23,0.6272585538004133,817.1563473167273
3,3,mth,2023,1,0.0,1,0.0,0.0,2.6977857570317187,3.94200194379917,3.94200194379917,30.0,Ashford,506.87,0.31763568567877365,0.0
3,3,rla,2023,1,0.0,1,0.0,0.0,3.462184873949579,2.7984779712433347,2.7984779712433347,34.5,Ashford,506.87,0.31763568567877365,0.0
3,4,mth,2023,1,0.0,1,0.0,0.0,2.8797127468581696,3.381375406170012,3.381375406170012,44.0,Ashford,506.87,0.31763568567877365,0.0
